Time,VoltageFL,VoltageFR,VoltageBL,VoltageBR
2168,-3.46492,2.30509,2.30509,-3.46492
2169,-3.48341,2.25804,2.25804,-3.48341
2170,-3.50198,2.21243,2.21243,-3.50198
2171,-3.52062,2.16822,2.16822,-3.52062
2172,-3.53933,2.12537,2.12537,-3.53933
2173,-3.55812,2.08382,2.08382,-3.55812
2174,-3.57698,2.04356,2.04356,-3.57698
2175,-3.59591,2.00452,2.00452,-3.59591
2176,-3.61492,1.96669,1.96669,-3.61492
2177,-3.634,1.93001,1.93001,-3.634
2178,-3.65316,1.89445,1.89445,-3.65316
2179,-3.67239,1.85999,1.85999,-3.67239
2180,-3.6917,1.82657,1.82657,-3.6917
2181,-3.71108,1.79419,1.79419,-3.71108
2182,-3.73054,1.76279,1.76279,-3.73054
2183,-3.75007,1.73235,1.73235,-3.75007
2184,-3.76969,1.70285,1.70285,-3.76969
2185,-3.78937,1.67425,1.67425,-3.78937
2186,-3.80914,1.64652,1.64652,-3.80914
2187,-3.82899,1.61964,1.61964,-3.82899
2188,-3.84891,1.59358,1.59358,-3.84891
2189,-3.86892,1.56832,1.56832,-3.86892
2190,-3.889,1.54383,1.54383,-3.889
2191,-3.90916,1.52009,1.52009,-3.90916
2192,-3.92178,1.49707,1.49707,-3.92178
2193,-3.92764,1.47474,1.47474,-3.92764
2194,-3.93012,1.45307,1.45307,-3.93012
2195,-3.9309,1.43205,1.43205,-3.9309
2196,-3.93082,1.41166,1.41166,-3.93082
2197,-3.93033,1.39189,1.39189,-3.93033
2198,-3.92961,1.37272,1.37272,-3.92961
2199,-3.92879,1.35413,1.35413,-3.92879
2200,-3.92791,1.3361,1.3361,-3.92791
2201,-3.92701,1.31862,1.31862,-3.92701
2202,-3.92609,1.30168,1.30168,-3.92609
2203,-3.92517,1.28525,1.28525,-3.92517
2204,-3.92424,1.26931,1.26931,-3.92424
2205,-3.92331,1.25387,1.25387,-3.92331
2206,-3.92238,1.23889,1.23889,-3.92238
2207,-3.92145,1.22437,1.22437,-3.92145
2208,-3.92052,1.21028,1.21028,-3.92052
2209,-3.91959,1.19663,1.19663,-3.91959
2210,-3.91866,1.18338,1.18338,-3.91866
2211,-3.91773,1.17054,1.17054,-3.91773
2212,-3.9168,1.15809,1.15809,-3.9168
2213,-3.91588,1.14601,1.14601,-3.91588
2214,-3.91495,1.1343,1.1343,-3.91495
2215,-3.91403,1.12294,1.12294,-3.91403
2216,-3.91311,1.11192,1.11192,-3.91311
2217,-3.9122,1.10123,1.10123,-3.9122
2218,-3.91128,1.09087,1.09087,-3.91128
2219,-3.91037,1.08081,1.08081,-3.91037
2220,-3.90945,1.07106,1.07106,-3.90945
2221,-3.90855,1.0616,1.0616,-3.90855
2222,-3.90764,1.05242,1.05242,-3.90764
2223,-3.90673,1.04352,1.04352,-3.90673
2224,-3.90583,1.03488,1.03488,-3.90583
2225,-3.90493,1.0265,1.0265,-3.90493
2226,-3.90404,1.01837,1.01837,-3.90404
2227,-3.90315,1.01048,1.01048,-3.90315
2228,-3.90225,1.00283,1.00283,-3.90225
2229,-3.90137,0.995404,0.995404,-3.90137
2230,-3.90048,0.988197,0.988197,-3.90048
2231,-3.8996,0.976835,0.976835,-3.8996
2232,-3.89867,0.958535,0.958535,-3.89867
2233,-3.89764,0.932569,0.932569,-3.89764
2234,-3.89646,0.897051,0.897051,-3.89646
2235,-3.89506,0.849404,0.849404,-3.89506
2236,-3.89336,0.786328,0.786328,-3.89336
2237,-3.8912,0.703646,0.703646,-3.8912
2238,-3.88833,0.596095,0.596095,-3.88833
2239,-3.88432,0.457085,0.457085,-3.88432
2240,-3.87835,0.278448,0.278448,-3.87835
2241,-3.86885,0.0502532,0.0502532,-3.86885
2242,-3.85261,-0.239149,-0.239149,-3.85261
2243,-3.82307,-0.602529,-0.602529,-3.82307
2244,-3.76836,-1.05266,-1.05266,-3.76836
2245,-3.67604,-1.60395,-1.60395,-3.67604
2246,-3.55635,-2.1436,-2.1436,-3.55635
2247,-3.45464,-2.36538,-2.36538,-3.45464
2248,-3.39399,-2.4423,-2.4423,-3.39399
2249,-3.36076,-2.44959,-2.44959,-3.36076
2250,-3.34356,-2.42333,-2.42333,-3.34356
2251,-3.33544,-2.38127,-2.38127,-3.33544
2252,-3.33244,-2.33228,-2.33228,-3.33244
2253,-3.33237,-2.28075,-2.28075,-3.33237
2254,-3.33403,-2.22886,-2.22886,-3.33403
2255,-3.33676,-2.17769,-2.17769,-3.33676
2256,-3.34018,-2.12772,-2.12772,-3.34018
2257,-3.3441,-2.0792,-2.0792,-3.3441
2258,-3.34839,-2.03219,-2.03219,-3.34839
2259,-3.35299,-1.98672,-1.98672,-3.35299
2260,-3.35785,-1.94276,-1.94276,-3.35785
2261,-3.36294,-1.90028,-1.90028,-3.36294
2262,-3.36822,-1.85923,-1.85923,-3.36822
2263,-3.37369,-1.81956,-1.81956,-3.37369
2264,-3.37931,-1.78123,-1.78123,-3.37931
2265,-3.38506,-1.74418,-1.74418,-3.38506
2266,-3.39094,-1.70838,-1.70838,-3.39094
2267,-3.3969,-1.67376,-1.67376,-3.3969
2268,-3.40295,-1.64029,-1.64029,-3.40295
2269,-3.40906,-1.60792,-1.60792,-3.40906
2270,-3.41521,-1.57661,-1.57661,-3.41521
2271,-3.42138,-1.54633,-1.54633,-3.42138
2272,-3.42756,-1.51701,-1.51701,-3.42756
2273,-3.43373,-1.48864,-1.48864,-3.43373
2274,-3.43988,-1.46118,-1.46118,-3.43988
2275,-3.44599,-1.43458,-1.43458,-3.44599
2276,-3.45206,-1.40882,-1.40882,-3.45206
2277,-3.45806,-1.38387,-1.38387,-3.45806
2278,-3.464,-1.35969,-1.35969,-3.464
2279,-3.46986,-1.33626,-1.33626,-3.46986
2280,-3.47562,-1.31354,-1.31354,-3.47562
2281,-3.4813,-1.29152,-1.29152,-3.4813
2282,-3.48687,-1.27016,-1.27016,-3.48687
2283,-3.49233,-1.24945,-1.24945,-3.49233
2284,-3.49769,-1.22935,-1.22935,-3.49769
2285,-3.50292,-1.20986,-1.20986,-3.50292
2286,-3.50804,-1.19094,-1.19094,-3.50804
2287,-3.51304,-1.17258,-1.17258,-3.51304
2288,-3.51791,-1.15475,-1.15475,-3.51791
2289,-3.52266,-1.13745,-1.13745,-3.52266
2290,-3.52729,-1.12066,-1.12066,-3.52729
2291,-3.53178,-1.10435,-1.10435,-3.53178
2292,-3.53615,-1.08851,-1.08851,-3.53615
2293,-3.5404,-1.07312,-1.07312,-3.5404
2294,-3.54452,-1.05818,-1.05818,-3.54452
2295,-3.54851,-1.04367,-1.04367,-3.54851
2296,-3.55238,-1.02957,-1.02957,-3.55238
2297,-3.55613,-1.01588,-1.01588,-3.55613
2298,-3.55976,-1.00257,-1.00257,-3.55976
2299,-3.56327,-0.989645,-0.989645,-3.56327
2300,-3.56667,-0.977084,-0.977084,-3.56667
2301,-3.56995,-0.954903,-0.954903,-3.56995
2302,-3.57461,-0.921343,-0.921343,-3.57461
2303,-3.58165,-0.875343,-0.875343,-3.58165
2304,-3.59171,-0.814332,-0.814332,-3.59171
2305,-3.60537,-0.734919,-0.734919,-3.60537
2306,-3.62324,-0.632839,-0.632839,-3.62324
2307,-3.64575,-0.502676,-0.502676,-3.64575
2308,-3.673,-0.337433,-0.337433,-3.673
2309,-3.70435,-0.127868,-0.127868,-3.70435
2310,-3.7381,0.138387,0.138387,-3.7381
2311,-3.7714,0.477886,0.477886,-3.7714
2312,-3.80083,0.912418,0.912418,-3.80083
2313,-3.82367,1.46996,1.46996,-3.82367
2314,-3.83905,2.17312,2.17312,-3.83905
2315,-3.84801,2.49884,2.49884,-3.84801
2316,-3.85241,2.63344,2.63344,-3.85241
2317,-3.85432,2.67148,2.67148,-3.85432
2318,-3.85495,2.66115,2.66115,-3.85495
2319,-3.85491,2.62705,2.62705,-3.85491
2320,-3.85453,2.58168,2.58168,-3.85453
2321,-3.85397,2.53142,2.53142,-3.85397
2322,-3.85332,2.4795,2.4795,-3.85332
2323,-3.85261,2.42753,2.42753,-3.85261
2324,-3.85188,2.37633,2.37633,-3.85188
2325,-3.85113,2.32627,2.32627,-3.85113
2326,-3.85037,2.27754,2.27754,-3.85037
2327,-3.8496,2.23019,2.23019,-3.8496
2328,-3.84883,2.18424,2.18424,-3.84883
2329,-3.84805,2.13968,2.13968,-3.84805
2330,-3.84726,2.09647,2.09647,-3.84726
2331,-3.84647,2.05458,2.05458,-3.84647
2332,-3.84567,2.01397,2.01397,-3.84567
2333,-3.84487,1.97461,1.97461,-3.84487
2334,-3.84407,1.93646,1.93646,-3.84407
2335,-3.84325,1.89949,1.89949,-3.84325
2336,-3.84244,1.86364,1.86364,-3.84244
2337,-3.84161,1.8289,1.8289,-3.84161
2338,-3.84079,1.79523,1.79523,-3.84079
2339,-3.83995,1.76259,1.76259,-3.83995
2340,-3.83912,1.73095,1.73095,-3.83912
2341,-3.83827,1.70029,1.70029,-3.83827
2342,-3.83743,1.67056,1.67056,-3.83743
2343,-3.83658,1.64175,1.64175,-3.83658
2344,-3.83572,1.61382,1.61382,-3.83572
2345,-3.83486,1.58675,1.58675,-3.83486
2346,-3.834,1.56051,1.56051,-3.834
2347,-3.83313,1.53508,1.53508,-3.83313
2348,-3.83226,1.51042,1.51042,-3.83226
2349,-3.83139,1.48652,1.48652,-3.83139
2350,-3.83051,1.46335,1.46335,-3.83051
2351,-3.82963,1.44089,1.44089,-3.82963
2352,-3.82875,1.41911,1.41911,-3.82875
2353,-3.82787,1.398,1.398,-3.82787
2354,-3.82698,1.37754,1.37754,-3.82698
2355,-3.82609,1.35771,1.35771,-3.82609
2356,-3.8252,1.33847,1.33847,-3.8252
2357,-3.82431,1.31983,1.31983,-3.82431
2358,-3.82342,1.30176,1.30176,-3.82342
2359,-3.82253,1.28423,1.28423,-3.82253
2360,-3.82163,1.26724,1.26724,-3.82163
2361,-3.82074,1.25077,1.25077,-3.82074
2362,-3.81984,1.2348,1.2348,-3.81984
2363,-3.81895,1.21931,1.21931,-3.81895
2364,-3.81805,1.2043,1.2043,-3.81805
2365,-3.81716,1.18974,1.18974,-3.81716
2366,-3.81627,1.17562,1.17562,-3.81627
2367,-3.81538,1.16193,1.16193,-3.81538
2368,-3.81448,1.14866,1.14866,-3.81448
2369,-3.81359,1.13579,1.13579,-3.81359
2370,-3.81271,1.12331,1.12331,-3.81271
2371,-3.81182,1.1112,1.1112,-3.81182
2372,-3.81093,1.09946,1.09946,-3.81093
2373,-3.81005,1.08808,1.08808,-3.81005
2374,-3.80917,1.07704,1.07704,-3.80917
2375,-3.80829,1.06633,1.06633,-3.80829
2376,-3.80741,1.05594,1.05594,-3.80741
2377,-3.80653,1.04586,1.04586,-3.80653
2378,-3.80566,1.03609,1.03609,-3.80566
2379,-3.80479,1.02661,1.02661,-3.80479
2380,-3.80392,1.01742,1.01742,-3.80392
2381,-3.80306,1.0085,1.0085,-3.80306
2382,-3.80219,0.999844,0.999844,-3.80219
2383,-3.80133,0.991449,0.991449,-3.80133
2384,-3.80048,0.983305,0.983305,-3.80048
2385,-3.79962,0.967111,0.967111,-3.79962
2386,-3.79868,0.943131,0.943131,-3.79868
2387,-3.79759,0.90974,0.90974,-3.79759
2388,-3.7963,0.864451,0.864451,-3.7963
2389,-3.79473,0.804032,0.804032,-3.79473
2390,-3.79272,0.724376,0.724376,-3.79272
2391,-3.79006,0.620306,0.620306,-3.79006
2392,-3.78633,0.485329,0.485329,-3.78633
2393,-3.7808,0.311382,0.311382,-3.7808
2394,-3.77202,0.0886219,0.0886219,-3.77202
2395,-3.75705,-0.194573,-0.194573,-3.75705
2396,-3.72982,-0.551084,-0.551084,-3.72982
2397,-3.67894,-0.993893,-0.993893,-3.67894
2398,-3.59088,-1.53698,-1.53698,-3.59088
2399,-3.47189,-2.12495,-2.12495,-3.47189
2400,-3.3641,-2.36834,-2.36834,-3.3641
2401,-3.29932,-2.45602,-2.45602,-3.29932
2402,-3.26371,-2.46888,-2.46888,-3.26371
2403,-3.24517,-2.44556,-2.44556,-3.24517
2404,-3.23627,-2.40512,-2.40512,-3.23627
2405,-3.23279,-2.35704,-2.35704,-3.23279
2406,-3.23241,-2.30607,-2.30607,-3.23241
2407,-3.23383,-2.25454,-2.25454,-3.23383
2408,-3.23635,-2.20361,-2.20361,-3.23635
2409,-3.23959,-2.15384,-2.15384,-3.23959
2410,-3.24333,-2.10547,-2.10547,-3.24333
2411,-3.24745,-2.05859,-2.05859,-3.24745
2412,-3.25187,-2.01324,-2.01324,-3.25187
2413,-3.25654,-1.96938,-1.96938,-3.25654
2414,-3.26144,-1.927,-1.927,-3.26144
2415,-3.26654,-1.88603,-1.88603,-3.26654
2416,-3.27181,-1.84645,-1.84645,-3.27181
2417,-3.27725,-1.80819,-1.80819,-3.27725
2418,-3.28282,-1.77122,-1.77122,-3.28282
2419,-3.2885,-1.73548,-1.73548,-3.2885
2420,-3.29429,-1.70094,-1.70094,-3.29429
2421,-3.30016,-1.66753,-1.66753,-3.30016
2422,-3.3061,-1.63523,-1.63523,-3.3061
2423,-3.31208,-1.60399,-1.60399,-3.31208
2424,-3.31809,-1.57376,-1.57376,-3.31809
2425,-3.32412,-1.54451,-1.54451,-3.32412
2426,-3.33014,-1.5162,-1.5162,-3.33014
2427,-3.33616,-1.4888,-1.4888,-3.33616
2428,-3.34214,-1.46227,-1.46227,-3.34214
2429,-3.34808,-1.43658,-1.43658,-3.34808
2430,-3.35397,-1.41169,-1.41169,-3.35397
2431,-3.3598,-1.38758,-1.38758,-3.3598
2432,-3.36556,-1.36421,-1.36421,-3.36556
2433,-3.37124,-1.34156,-1.34156,-3.37124
2434,-3.37683,-1.31961,-1.31961,-3.37683
2435,-3.38233,-1.29832,-1.29832,-3.38233
2436,-3.38773,-1.27768,-1.27768,-3.38773
2437,-3.39302,-1.25766,-1.25766,-3.39302
2438,-3.39821,-1.23824,-1.23824,-3.39821
2439,-3.40328,-1.21939,-1.21939,-3.40328
2440,-3.40824,-1.20111,-1.20111,-3.40824
2441,-3.41308,-1.18336,-1.18336,-3.41308
2442,-3.41781,-1.16613,-1.16613,-3.41781
2443,-3.42241,-1.14941,-1.14941,-3.42241
2444,-3.42689,-1.13318,-1.13318,-3.42689
2445,-3.43125,-1.11742,-1.11742,-3.43125
2446,-3.4355,-1.10211,-1.10211,-3.4355
2447,-3.43962,-1.08724,-1.08724,-3.43962
2448,-3.44362,-1.07281,-1.07281,-3.44362
2449,-3.4475,-1.05878,-1.05878,-3.4475
2450,-3.45126,-1.04516,-1.04516,-3.45126
2451,-3.45491,-1.03193,-1.03193,-3.45491
2452,-3.45845,-1.01908,-1.01908,-3.45845
2453,-3.46187,-1.00659,-1.00659,-3.46187
2454,-3.46517,-0.994454,-0.994454,-3.46517
2455,-3.46837,-0.982664,-0.982664,-3.46837
2456,-3.47147,-0.966018,-0.966018,-3.47147
2457,-3.47523,-0.938338,-0.938338,-3.47523
2458,-3.48098,-0.899664,-0.899664,-3.48098
2459,-3.48935,-0.84793,-0.84793,-3.48935
2460,-3.5009,-0.780233,-0.780233,-3.5009
2461,-3.51621,-0.692916,-0.692916,-3.51621
2462,-3.53584,-0.581375,-0.581375,-3.53584
2463,-3.56009,-0.439732,-0.439732,-3.56009
2464,-3.58883,-0.260323,-0.260323,-3.58883
2465,-3.62106,-0.0329752,-0.0329752,-3.62106
2466,-3.65469,0.255948,0.255948,-3.65469
2467,-3.68663,0.624596,0.624596,-3.68663
2468,-3.71364,1.09664,1.09664,-3.71364
2469,-3.7336,1.70225,1.70225,-3.7336
2470,-3.74641,2.27378,2.27378,-3.74641
2471,-3.75341,2.53265,2.53265,-3.75341
2472,-3.75678,2.63317,2.63317,-3.75678
2473,-3.75818,2.65383,2.65383,-3.75818
2474,-3.75857,2.63466,2.63466,-3.75857
2475,-3.75843,2.59606,2.59606,-3.75843
2476,-3.75802,2.54843,2.54843,-3.75802
2477,-3.75747,2.49704,2.49704,-3.75747
2478,-3.75684,2.44456,2.44456,-3.75684
2479,-3.75617,2.39234,2.39234,-3.75617
2480,-3.75548,2.34103,2.34103,-3.75548
2481,-3.75477,2.29094,2.29094,-3.75477
2482,-3.75405,2.24221,2.24221,-3.75405
2483,-3.75333,2.19488,2.19488,-3.75333
2484,-3.75259,2.14897,2.14897,-3.75259
2485,-3.75185,2.10444,2.10444,-3.75185
2486,-3.75111,2.06128,2.06128,-3.75111
2487,-3.75036,2.01943,2.01943,-3.75036
2488,-3.7496,1.97887,1.97887,-3.7496
2489,-3.74884,1.93955,1.93955,-3.74884
2490,-3.74807,1.90144,1.90144,-3.74807
2491,-3.7473,1.8645,1.8645,-3.7473
2492,-3.74652,1.8287,1.8287,-3.74652
2493,-3.74574,1.794,1.794,-3.74574
2494,-3.74495,1.76036,1.76036,-3.74495
2495,-3.74416,1.72776,1.72776,-3.74416
2496,-3.74336,1.69616,1.69616,-3.74336
2497,-3.74255,1.66553,1.66553,-3.74255
2498,-3.74174,1.63584,1.63584,-3.74174
2499,-3.74093,1.60706,1.60706,-3.74093
2500,-3.74011,1.57917,1.57917,-3.74011
2501,-3.73928,1.55213,1.55213,-3.73928
2502,-3.73846,1.52592,1.52592,-3.73846
2503,-3.73762,1.50052,1.50052,-3.73762
2504,-3.73679,1.47589,1.47589,-3.73679
2505,-3.73595,1.45202,1.45202,-3.73595
2506,-3.73511,1.42888,1.42888,-3.73511
2507,-3.73426,1.40645,1.40645,-3.73426
2508,-3.73341,1.38471,1.38471,-3.73341
2509,-3.73256,1.36363,1.36363,-3.73256
2510,-3.73171,1.3432,1.3432,-3.73171
2511,-3.73086,1.32339,1.32339,-3.73086
2512,-3.73,1.30419,1.30419,-3.73
2513,-3.72914,1.28557,1.28557,-3.72914
2514,-3.72828,1.26753,1.26753,-3.72828
2515,-3.72742,1.25003,1.25003,-3.72742
2516,-3.72656,1.23307,1.23307,-3.72656
2517,-3.7257,1.21662,1.21662,-3.7257
2518,-3.72484,1.20067,1.20067,-3.72484
2519,-3.72398,1.18521,1.18521,-3.72398
2520,-3.72312,1.17022,1.17022,-3.72312
2521,-3.72225,1.15569,1.15569,-3.72225
2522,-3.72139,1.1416,1.1416,-3.72139
2523,-3.72054,1.12793,1.12793,-3.72054
2524,-3.71968,1.11468,1.11468,-3.71968
2525,-3.71882,1.10183,1.10183,-3.71882
2526,-3.71796,1.08937,1.08937,-3.71796
2527,-3.71711,1.07729,1.07729,-3.71711
2528,-3.71626,1.06557,1.06557,-3.71626
2529,-3.71541,1.05421,1.05421,-3.71541
2530,-3.71456,1.04319,1.04319,-3.71456
2531,-3.71371,1.0325,1.0325,-3.71371
2532,-3.71287,1.02213,1.02213,-3.71287
2533,-3.71203,1.01208,1.01208,-3.71203
2534,-3.71119,1.00232,1.00232,-3.71119
2535,-3.71035,0.992864,0.992864,-3.71035
2536,-3.70952,0.983688,0.983688,-3.70952
2537,-3.70869,0.967944,0.967944,-3.70869
2538,-3.70778,0.943389,0.943389,-3.70778
2539,-3.70673,0.908794,0.908794,-3.70673
2540,-3.70547,0.861628,0.861628,-3.70547
2541,-3.7039,0.798497,0.798497,-3.7039
2542,-3.70188,0.715072,0.715072,-3.70188
2543,-3.69914,0.605895,0.605895,-3.69914
2544,-3.69525,0.464128,0.464128,-3.69525
2545,-3.68937,0.281294,0.281294,-3.68937
2546,-3.67987,0.0470872,0.0470872,-3.67987
2547,-3.66338,-0.250562,-0.250562,-3.66338
2548,-3.63292,-0.624823,-0.624823,-3.63292
2549,-3.5759,-1.08877,-1.08877,-3.5759
2550,-3.47995,-1.65753,-1.65753,-3.47995
2551,-3.35829,-2.18141,-2.18141,-3.35829
2552,-3.25924,-2.39781,-2.39781,-3.25924
2553,-3.20063,-2.47314,-2.47314,-3.20063
2554,-3.1686,-2.48039,-2.48039,-3.1686
2555,-3.15202,-2.45471,-2.45471,-3.15202
2556,-3.14418,-2.41349,-2.41349,-3.14418
2557,-3.14126,-2.36539,-2.36539,-3.14126
2558,-3.14115,-2.31476,-2.31476,-3.14115
2559,-3.14269,-2.26373,-2.26373,-3.14269
2560,-3.14525,-2.21338,-2.21338,-3.14525
2561,-3.14847,-2.16419,-2.16419,-3.14847
2562,-3.15216,-2.1164,-2.1164,-3.15216
2563,-3.15621,-2.0701,-2.0701,-3.15621
2564,-3.16054,-2.02529,-2.02529,-3.16054
2565,-3.16511,-1.98197,-1.98197,-3.16511
2566,-3.1699,-1.94009,-1.94009,-3.1699
2567,-3.17488,-1.89961,-1.89961,-3.17488
2568,-3.18003,-1.8605,-1.8605,-3.18003
2569,-3.18533,-1.82269,-1.82269,-3.18533
2570,-3.19077,-1.78615,-1.78615,-3.19077
2571,-3.19632,-1.75083,-1.75083,-3.19632
2572,-3.20197,-1.71668,-1.71668,-3.20197
2573,-3.20769,-1.68366,-1.68366,-3.20769
2574,-3.21348,-1.65173,-1.65173,-3.21348
2575,-3.21932,-1.62084,-1.62084,-3.21932
2576,-3.22519,-1.59096,-1.59096,-3.22519
2577,-3.23108,-1.56205,-1.56205,-3.23108
2578,-3.23696,-1.53407,-1.53407,-3.23696
2579,-3.24284,-1.50698,-1.50698,-3.24284
2580,-3.24869,-1.48075,-1.48075,-3.24869
2581,-3.2545,-1.45536,-1.45536,-3.2545
2582,-3.26027,-1.43076,-1.43076,-3.26027
2583,-3.26598,-1.40692,-1.40692,-3.26598
2584,-3.27162,-1.38383,-1.38383,-3.27162
2585,-3.27719,-1.36145,-1.36145,-3.27719
2586,-3.28267,-1.33976,-1.33976,-3.28267
2587,-3.28807,-1.31872,-1.31872,-3.28807
2588,-3.29337,-1.29833,-1.29833,-3.29337
2589,-3.29858,-1.27855,-1.27855,-3.29858
2590,-3.30368,-1.25936,-1.25936,-3.30368
2591,-3.30868,-1.24075,-1.24075,-3.30868
2592,-3.31356,-1.22269,-1.22269,-3.31356
2593,-3.31834,-1.20516,-1.20516,-3.31834
2594,-3.323,-1.18815,-1.18815,-3.323
2595,-3.32754,-1.17164,-1.17164,-3.32754
2596,-3.33197,-1.15561,-1.15561,-3.33197
2597,-3.33629,-1.14005,-1.14005,-3.33629
2598,-3.34049,-1.12494,-1.12494,-3.34049
2599,-3.34457,-1.11027,-1.11027,-3.34457
2600,-3.34854,-1.09602,-1.09602,-3.34854
2601,-3.35239,-1.08218,-1.08218,-3.35239
2602,-3.35613,-1.06874,-1.06874,-3.35613
2603,-3.35976,-1.05569,-1.05569,-3.35976
2604,-3.36327,-1.04301,-1.04301,-3.36327
2605,-3.36668,-1.03069,-1.03069,-3.36668
2606,-3.36998,-1.01872,-1.01872,-3.36998
2607,-3.37317,-1.00709,-1.00709,-3.37317
2608,-3.37626,-0.995797,-0.995797,-3.37626
2609,-3.37925,-0.984821,-0.984821,-3.37925
2610,-3.38214,-0.970284,-0.970284,-3.38214
2611,-3.38551,-0.945392,-0.945392,-3.38551
2612,-3.39067,-0.910422,-0.910422,-3.39067
2613,-3.39821,-0.863529,-0.863529,-3.39821
2614,-3.40869,-0.802077,-0.802077,-3.40869
2615,-3.42265,-0.722744,-0.722744,-3.42265
2616,-3.44064,-0.621368,-0.621368,-3.44064
2617,-3.46308,-0.49267,-0.49267,-3.46308
2618,-3.49003,-0.329821,-0.329821,-3.49003
2619,-3.52087,-0.123815,-0.123815,-3.52087
2620,-3.55398,0.137385,0.137385,-3.55398
2621,-3.58667,0.469861,0.469861,-3.58667
2622,-3.61568,0.894771,0.894771,-3.61568
2623,-3.63837,1.4393,1.4393,-3.63837
2624,-3.65382,2.13778,2.13778,-3.65382
2625,-3.66297,2.46832,2.46832,-3.66297
2626,-3.66753,2.60478,2.60478,-3.66753
2627,-3.66958,2.64318,2.64318,-3.66958
2628,-3.67033,2.63247,2.63247,-3.67033
2629,-3.67039,2.59761,2.59761,-3.67039
2630,-3.67011,2.55132,2.55132,-3.67011
2631,-3.66964,2.50008,2.50008,-3.66964
2632,-3.66908,2.44715,2.44715,-3.66908
2633,-3.66846,2.39419,2.39419,-3.66846
2634,-3.66782,2.342,2.342,-3.66782
2635,-3.66715,2.29099,2.29099,-3.66715
2636,-3.66648,2.24132,2.24132,-3.66648
2637,-3.6658,2.19307,2.19307,-3.6658
2638,-3.66511,2.14625,2.14625,-3.66511
2639,-3.66441,2.10084,2.10084,-3.66441
2640,-3.6637,2.05681,2.05681,-3.6637
2641,-3.663,2.01413,2.01413,-3.663
2642,-3.66228,1.97276,1.97276,-3.66228
2643,-3.66156,1.93265,1.93265,-3.66156
2644,-3.66083,1.89379,1.89379,-3.66083
2645,-3.6601,1.85611,1.85611,-3.6601
2646,-3.65936,1.8196,1.8196,-3.65936
2647,-3.65861,1.7842,1.7842,-3.65861
2648,-3.65786,1.7499,1.7499,-3.65786
2649,-3.6571,1.71665,1.71665,-3.6571
2650,-3.65634,1.68442,1.68442,-3.65634
2651,-3.65557,1.65319,1.65319,-3.65557
2652,-3.6548,1.62291,1.62291,-3.6548
2653,-3.65402,1.59356,1.59356,-3.65402
2654,-3.65323,1.56512,1.56512,-3.65323
2655,-3.65244,1.53755,1.53755,-3.65244
2656,-3.65165,1.51082,1.51082,-3.65165
2657,-3.65085,1.48492,1.48492,-3.65085
2658,-3.65005,1.45981,1.45981,-3.65005
2659,-3.64925,1.43547,1.43547,-3.64925
2660,-3.64844,1.41188,1.41188,-3.64844
2661,-3.64762,1.38901,1.38901,-3.64762
2662,-3.64681,1.36684,1.36684,-3.64681
2663,-3.64599,1.34535,1.34535,-3.64599
2664,-3.64517,1.32452,1.32452,-3.64517
2665,-3.64434,1.30433,1.30433,-3.64434
2666,-3.64352,1.28475,1.28475,-3.64352
2667,-3.64269,1.26578,1.26578,-3.64269
2668,-3.64186,1.24738,1.24738,-3.64186
2669,-3.64103,1.22955,1.22955,-3.64103
2670,-3.6402,1.21225,1.21225,-3.6402
2671,-3.63936,1.19549,1.19549,-3.63936
2672,-3.63853,1.17924,1.17924,-3.63853
2673,-3.6377,1.16348,1.16348,-3.6377
2674,-3.63687,1.14821,1.14821,-3.63687
2675,-3.63603,1.13339,1.13339,-3.63603
2676,-3.6352,1.11903,1.11903,-3.6352
2677,-3.63437,1.10511,1.10511,-3.63437
2678,-3.63354,1.09161,1.09161,-3.63354
2679,-3.63271,1.07851,1.07851,-3.63271
2680,-3.63188,1.06582,1.06582,-3.63188
2681,-3.63106,1.05351,1.05351,-3.63106
2682,-3.63023,1.04157,1.04157,-3.63023
2683,-3.62941,1.02999,1.02999,-3.62941
2684,-3.62859,1.01876,1.01876,-3.62859
2685,-3.62777,1.00787,1.00787,-3.62777
2686,-3.62696,0.997315,0.997315,-3.62696
2687,-3.62614,0.987073,0.987073,-3.62614
2688,-3.62533,0.974783,0.974783,-3.62533
2689,-3.6245,0.952577,0.952577,-3.6245
2690,-3.62354,0.920351,0.920351,-3.62354
2691,-3.62237,0.875845,0.875845,-3.62237
2692,-3.62093,0.815788,0.815788,-3.62093
2693,-3.61905,0.735966,0.735966,-3.61905
2694,-3.61652,0.631049,0.631049,-3.61652
2695,-3.61293,0.494348,0.494348,-3.61293
2696,-3.60753,0.317555,0.317555,-3.60753
2697,-3.59883,0.0905232,0.0905232,-3.59883
2698,-3.58382,-0.198723,-0.198723,-3.58382
2699,-3.55615,-0.563427,-0.563427,-3.55615
2700,-3.5039,-1.01686,-1.01686,-3.5039
2701,-3.41325,-1.57347,-1.57347,-3.41325
2702,-3.29231,-2.154,-2.154,-3.29231
2703,-3.1861,-2.39569,-2.39569,-3.1861
2704,-3.12262,-2.48353,-2.48353,-3.12262
2705,-3.08775,-2.4972,-2.4972,-3.08775
2706,-3.06958,-2.47489,-2.47489,-3.06958
2707,-3.06082,-2.43546,-2.43546,-3.06082
2708,-3.05736,-2.38835,-2.38835,-3.05736
